Id,Label,timeset,Cluster,pageranks
Panicum capillare,Panicum capillare,,0,0.00002
Convolvulus arvensis,Convolvulus arvensis,,0,0.000129
Chenopodium album,Chenopodium album,,0,0.000175
Brassica rapa,Brassica rapa,,0,0.000116
Echium vulgare,Echium vulgare,,0,0.000176
Madia sativa,Madia sativa,,0,0.000036
Centaurea melitensis,Centaurea melitensis,,0,0.000026
Gevuina avellana,Gevuina avellana,,0,0.000014
Amaranthus retroflexus,Amaranthus retroflexus,,0,0.000036
Raphanus sativus,Raphanus sativus,,0,0.000081
Medicago polymorpha,Medicago polymorpha,,0,0.000022
Vicia sativa,Vicia sativa,,0,0.000061
Bromus hordeaceus,Bromus hordeaceus,,0,0.000014
Sisymbrium altissimum,Sisymbrium altissimum,,0,0.000019
Erodium cicutarium,Erodium cicutarium,,0,0.000078
Holosteum umbellatum,Holosteum umbellatum,,0,0.000014
Lactuca serriola,Lactuca serriola,,0,0.000046
Lupinus bicolor,Lupinus bicolor,,0,0.000014
Croton setiger,Croton setiger,,0,0.000032
Acmispon americanus,Acmispon americanus,,0,0.000015
Cairina moschata,Cairina moschata,,0,0.000014
Avicennia germinans,Avicennia germinans,,0,0.000041
Polinices heros,Polinices heros,,1,0.000016
Branta leucopsis,Branta leucopsis,,0,0.000014
Branta canadensis,Branta canadensis,,0,0.000023
Setaria pumila,Setaria pumila,,0,0.000022
Medicago sativa,Medicago sativa,,0,0.000628
Taraxacum erythrospermum,Taraxacum erythrospermum,,0,0.000015
Plantago maritima,Plantago maritima,,0,0.000101
Aythya valisineria,Aythya valisineria,,1,0.000014
Sagittaria rigida,Sagittaria rigida,,1,0.000014
Sagittaria graminea,Sagittaria graminea,,0,0.00002
Leptocheirus plumulosus,Leptocheirus plumulosus,,1,0.000014
Rangia cuneata,Rangia cuneata,,1,0.000085
Schoenoplectus acutus,Schoenoplectus acutus,,1,0.000017
Aythya novaeseelandiae,Aythya novaeseelandiae,,1,0.000014
Paroxyethira hendersoni,Paroxyethira hendersoni,,1,0.000017
Physella acuta,Physella acuta,,1,0.000027
Panopeus herbstii,Panopeus herbstii,,1,0.000016
Mulinia lateralis,Mulinia lateralis,,1,0.000016
Gemma gemma,Gemma gemma,,1,0.000017
Littorina littorea,Littorina littorea,,1,0.000054
Nassarius obsoletus,Nassarius obsoletus,,1,0.000015
Aythya fuligula,Aythya fuligula,,0,0.000014
Sparganium erectum,Sparganium erectum,,0,0.000154
Crataegus monogyna,Crataegus monogyna,,0,0.000429
Callitriche hermaphroditica,Callitriche hermaphroditica,,0,0.000014
Medicago lupulina,Medicago lupulina,,0,0.000152
Potamogeton gramineus,Potamogeton gramineus,,0,0.000044
Sambucus nigra,Sambucus nigra,,0,0.000418
Cristatella mucedo,Cristatella mucedo,,0,0.000014
Helophorus grandis,Helophorus grandis,,0,0.000014
Erythromma najas,Erythromma najas,,0,0.000014
Sparganium emersum,Sparganium emersum,,0,0.00002
Stuckenia filiformis,Stuckenia filiformis,,0,0.000014
Potamogeton coloratus,Potamogeton coloratus,,0,0.000014
Eleocharis palustris,Eleocharis palustris,,0,0.000135
Bithynia tentaculata,Bithynia tentaculata,,1,0.000016
Asellus aquaticus,Asellus aquaticus,,1,0.000078
Aythya ferina,Aythya ferina,,0,0.000014
Potamogeton pusillus,Potamogeton pusillus,,0,0.000018
Potamogeton natans,Potamogeton natans,,0,0.000119
Aythya collaris,Aythya collaris,,0,0.000014
Echinochloa walteri,Echinochloa walteri,,0,0.000017
Cyperus odoratus,Cyperus odoratus,,0,0.000016
Cyperus erythrorhizos,Cyperus erythrorhizos,,0,0.000015
Bolboschoenus robustus,Bolboschoenus robustus,,0,0.000019
Lachnanthes caroliniana,Lachnanthes caroliniana,,0,0.000017
Panicum dichotomiflorum,Panicum dichotomiflorum,,0,0.000029
Persicaria punctata,Persicaria punctata,,0,0.000208
Aythya americana,Aythya americana,,1,0.000022
Halodule beaudettei,Halodule beaudettei,,1,0.000014
Mytilopsis leucophaeata,Mytilopsis leucophaeata,,1,0.000043
Tagelus plebeius,Tagelus plebeius,,1,0.000016
Ruppia cirrhosa,Ruppia cirrhosa,,1,0.000014
Leersia oryzoides,Leersia oryzoides,,0,0.00003
Halodule wrightii,Halodule wrightii,,1,0.000081
Aythya affinis,Aythya affinis,,1,0.000014
Zizania aquatica,Zizania aquatica,,0,0.00004
Culaea inconstans,Culaea inconstans,,1,0.000018
Palaemonetes pugio,Palaemonetes pugio,,1,0.00008
Etheostoma nigrum,Etheostoma nigrum,,1,0.00002
Pimephales promelas,Pimephales promelas,,1,0.000018
Corbicula fluminea,Corbicula fluminea,,1,0.00004
Morella cerifera,Morella cerifera,,0,0.000082
Brasenia schreberi,Brasenia schreberi,,0,0.000062
Eleocharis equisetoides,Eleocharis equisetoides,,0,0.000014
Nymphaea odorata,Nymphaea odorata,,0,0.00015
Pinus taeda,Pinus taeda,,0,0.000143
Utterbackia imbecillis,Utterbackia imbecillis,,1,0.000015
Dysphania botrys,Dysphania botrys,,1,0.000015
Anseranas semipalmata,Anseranas semipalmata,,0,0.000014
Eleocharis dulcis,Eleocharis dulcis,,0,0.000027
Persicaria orientalis,Persicaria orientalis,,0,0.000016
Passiflora foetida,Passiflora foetida,,0,0.000064
Typha domingensis,Typha domingensis,,0,0.00003
Anser indicus,Anser indicus,,0,0.000014
Sagittaria guayanensis,Sagittaria guayanensis,,0,0.000017
Nymphoides cristata,Nymphoides cristata,,0,0.000016
Panicum paludosum,Panicum paludosum,,0,0.000016
Paspalidium flavidum,Paspalidium flavidum,,0,0.000016
Ipomoea aquatica,Ipomoea aquatica,,0,0.000045
Cicer arietinum,Cicer arietinum,,0,0.000034
Anser anser,Anser anser,,0,0.000016
Oryza rufipogon,Oryza rufipogon,,0,0.000019
Nymphaea stellata,Nymphaea stellata,,0,0.000015
Cyperus alopecuroides,Cyperus alopecuroides,,0,0.000015
Anser cygnoides,Anser cygnoides,,0,0.000014
Vallisneria natans,Vallisneria natans,,0,0.000018
Potamogeton malaianus,Potamogeton malaianus,,0,0.000018
Anser albifrons,Anser albifrons,,0,0.000014
Nymphoides peltata,Nymphoides peltata,,0,0.000014
Carex ramenskii,Carex ramenskii,,0,0.000014
Sericomyia superbiens,Sericomyia superbiens,,0,0.000014
Hordeum vulgare,Hordeum vulgare,,0,0.000178
Festuca rubra,Festuca rubra,,0,0.000081
Anhima cornuta,Anhima cornuta,,0,0.000014
Pistia stratiotes,Pistia stratiotes,,0,0.000039
Aeschynomene ciliata,Aeschynomene ciliata,,0,0.000016
Artemisia absinthium,Artemisia absinthium,,0,0.000147
Paspalum dilatatum,Paspalum dilatatum,,0,0.000039
Persicaria hispida,Persicaria hispida,,0,0.000016
Eichhornia crassipes,Eichhornia crassipes,,0,0.000045
Anas strepera,Anas strepera,,0,0.000019
Distichlis spicata,Distichlis spicata,,0,0.000054
Myriophyllum spicatum,Myriophyllum spicatum,,0,0.000017
Eleocharis parvula,Eleocharis parvula,,0,0.000018
Zannichellia palustris,Zannichellia palustris,,0,0.000036
Lemna minor,Lemna minor,,0,0.000045
Anas rubripes,Anas rubripes,,1,0.000014
Ulva lactuca,Ulva lactuca,,1,0.000161
Crangon septemspinosa,Crangon septemspinosa,,1,0.000083
Alitta succinea,Alitta succinea,,1,0.000028
Pinnixa sayana,Pinnixa sayana,,1,0.000015
Myriophyllum sibiricum,Myriophyllum sibiricum,,0,0.000028
Sagittaria cuneata,Sagittaria cuneata,,0,0.000026
Beckmannia syzigachne,Beckmannia syzigachne,,0,0.000015
Scolochloa festucacea,Scolochloa festucacea,,0,0.000015
Potamogeton amplifolius,Potamogeton amplifolius,,0,0.000069
Potamogeton foliosus,Potamogeton foliosus,,0,0.00002
Sparganium eurycarpum,Sparganium eurycarpum,,0,0.00002
Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,,0,0.000076
Carex pseudocyperus,Carex pseudocyperus,,0,0.000041
Anas penelope,Anas penelope,,0,0.000014
Plantago major,Plantago major,,0,0.000091
Carex nigra,Carex nigra,,0,0.00004
Carex panicea,Carex panicea,,0,0.000022
Carex otrubae,Carex otrubae,,0,0.000041
Thalassornis leuconotus,Thalassornis leuconotus,,0,0.000014
Anas querquedula,Anas querquedula,,0,0.000014
Anas hottentota,Anas hottentota,,0,0.000014
Utricularia gibba,Utricularia gibba,,0,0.000015
Nettapus pulchellus,Nettapus pulchellus,,0,0.000014
Nettapus coromandelianus,Nettapus coromandelianus,,0,0.000014
Lophonetta specularioides,Lophonetta specularioides,,1,0.000014
Bellis perennis,Bellis perennis,,0,0.000122
Daucus carota,Daucus carota,,0,0.000382
Rostkovia magellanica,Rostkovia magellanica,,0,0.000015
Nicoraepoa robusta,Nicoraepoa robusta,,0,0.000015
Anas flavirostris,Anas flavirostris,,1,0.000014
Porphyra yezoensis,Porphyra yezoensis,,1,0.000054
Anas discors,Anas discors,,1,0.000014
Anas crecca,Anas crecca,,0,0.000015
Leptochloa panicea,Leptochloa panicea,,0,0.000017
Sesuvium maritimum,Sesuvium maritimum,,0,0.000017
Ammannia coccinea,Ammannia coccinea,,0,0.000016
Anas clypeata,Anas clypeata,,0,0.000014
Najas guadalupensis,Najas guadalupensis,,0,0.000038
Anas chlorotis,Anas chlorotis,,0,0.000014
Halicarcinus varius,Halicarcinus varius,,1,0.000015
Austrovenus stutchburyi,Austrovenus stutchburyi,,1,0.00002
Paphies australis,Paphies australis,,1,0.000022
Milax gagates,Milax gagates,,0,0.000041
Helix aspersa,Helix aspersa,,0,0.000015
Austrolittorina antipodum,Austrolittorina antipodum,,0,0.000014
Zeacumantus lutulentus,Zeacumantus lutulentus,,0,0.000014
Persicaria decipiens,Persicaria decipiens,,0,0.000014
Oxalis corniculata,Oxalis corniculata,,0,0.000045
Leucopogon fasciculatus,Leucopogon fasciculatus,,0,0.000021
Melicope simplex,Melicope simplex,,0,0.000034
Apodasmia similis,Apodasmia similis,,0,0.000026
Tadorna tadornoides,Tadorna tadornoides,,0,0.000014
Lamprothamnium papulosum,Lamprothamnium papulosum,,0,0.000031
Anas castanea,Anas castanea,,0,0.000014
Anas capensis,Anas capensis,,0,0.000014
Anas americana,Anas americana,,0,0.000034
Nyssa sylvatica,Nyssa sylvatica,,0,0.000061
Typha latifolia,Typha latifolia,,0,0.000301
Najas gracillima,Najas gracillima,,0,0.000016
Najas marina,Najas marina,,0,0.000016
Zostera japonica,Zostera japonica,,0,0.000016
Anas acuta,Anas acuta,,0,0.000021
Bolboschoenus maritimus,Bolboschoenus maritimus,,0,0.000074
Heteranthera dubia,Heteranthera dubia,,0,0.000015
Schoenoplectiella mucronata,Schoenoplectiella mucronata,,0,0.000015
Juncus arcticus,Juncus arcticus,,0,0.000015
Amazonetta brasiliensis,Amazonetta brasiliensis,,0,0.000014
Steinchisma laxum,Steinchisma laxum,,0,0.000015
Mnesithea granularis,Mnesithea granularis,,0,0.000015
Eleocharis interstincta,Eleocharis interstincta,,0,0.000015
Sagittaria planitiana,Sagittaria planitiana,,0,0.000015
Eichhornia heterosperma,Eichhornia heterosperma,,0,0.000015
Calopogonium mucunoides,Calopogonium mucunoides,,0,0.000018
Alopochen aegyptiaca,Alopochen aegyptiaca,,0,0.000017
Aix sponsa,Aix sponsa,,0,0.000018
Vitis cinerea,Vitis cinerea,,0,0.000019
Viburnum prunifolium,Viburnum prunifolium,,0,0.000063
Sassafras albidum,Sassafras albidum,,0,0.000066
Liquidambar styraciflua,Liquidambar styraciflua,,0,0.000061
Lemna valdiviana,Lemna valdiviana,,0,0.000014
Forestiera acuminata,Forestiera acuminata,,0,0.000014
Cephalanthus occidentalis,Cephalanthus occidentalis,,0,0.000061
Bidens frondosa,Bidens frondosa,,0,0.000035
Triadenum walteri,Triadenum walteri,,0,0.000014
Taxodium distichum,Taxodium distichum,,0,0.000093
Vitis rotundifolia,Vitis rotundifolia,,0,0.00003
Spirodela polyrrhiza,Spirodela polyrrhiza,,0,0.000015
Rubus cuneifolius,Rubus cuneifolius,,0,0.000015
Paspalum urvillei,Paspalum urvillei,,0,0.000028
Scleria reticularis,Scleria reticularis,,0,0.000014
Planera aquatica,Planera aquatica,,0,0.000014
Notiosorex crawfordi,Notiosorex crawfordi,,0,0.000014
Cryptotis parva,Cryptotis parva,,0,0.000015
Onychomys leucogaster,Onychomys leucogaster,,0,0.000015
Geomys bursarius,Geomys bursarius,,0,0.000014
Sigmodon hispidus,Sigmodon hispidus,,0,0.000018
Neotoma micropus,Neotoma micropus,,0,0.000014
Passerculus sandwichensis,Passerculus sandwichensis,,0,0.000015
Condylura cristata,Condylura cristata,,0,0.000023
Passer domesticus,Passer domesticus,,0,0.000062
Antrozous pallidus,Antrozous pallidus,,0,0.000015
Sylvilagus floridanus,Sylvilagus floridanus,,0,0.000052
Zapus trinotatus,Zapus trinotatus,,0,0.000014
Rattus rattus,Rattus rattus,,0,0.000051
Microtus townsendii,Microtus townsendii,,0,0.000014
Microtus oregoni,Microtus oregoni,,0,0.000014
Microtus longicaudus,Microtus longicaudus,,0,0.000021
Peromyscus maniculatus,Peromyscus maniculatus,,0,0.000026
Glaucomys sabrinus,Glaucomys sabrinus,,0,0.000016
Mustela erminea,Mustela erminea,,0,0.000015
Scapanus townsendii,Scapanus townsendii,,0,0.000014
Scapanus orarius,Scapanus orarius,,0,0.000014
Neurotrichus gibbsii,Neurotrichus gibbsii,,0,0.000017
Sorex vagrans,Sorex vagrans,,0,0.000018
Sorex trowbridgii,Sorex trowbridgii,,0,0.000014
Sorex cinereus,Sorex cinereus,,0,0.000032
Sorex fumeus,Sorex fumeus,,0,0.000014
Didelphis virginiana,Didelphis virginiana,,0,0.00002
Tamias striatus,Tamias striatus,,0,0.000039
Eptesicus fuscus,Eptesicus fuscus,,0,0.000016
Mustela nivalis,Mustela nivalis,,0,0.000016
Parascalops breweri,Parascalops breweri,,0,0.000026
Zapus hudsonius,Zapus hudsonius,,0,0.000015
Peromyscus leucopus,Peromyscus leucopus,,0,0.000017
Blarina brevicauda,Blarina brevicauda,,0,0.000018
Microtus pennsylvanicus,Microtus pennsylvanicus,,0,0.000029
Scalopus aquaticus,Scalopus aquaticus,,0,0.000024
Microtus ochrogaster,Microtus ochrogaster,,0,0.000018
Synaptomys cooperi,Synaptomys cooperi,,0,0.000015
Neofiber alleni,Neofiber alleni,,1,0.000015
Peromyscus gossypinus,Peromyscus gossypinus,,0,0.000015
Oryzomys palustris,Oryzomys palustris,,1,0.000014
Glaucomys volans,Glaucomys volans,,0,0.000016
Junco hyemalis,Junco hyemalis,,0,0.000027
Reithrodontomys humulis,Reithrodontomys humulis,,0,0.000015
Spizella pusilla,Spizella pusilla,,0,0.000015
Cardinalis cardinalis,Cardinalis cardinalis,,0,0.00002
Mimus polyglottos,Mimus polyglottos,,0,0.000016
Zonotrichia albicollis,Zonotrichia albicollis,,0,0.000015
Colinus virginianus,Colinus virginianus,,0,0.000021
Pipilo erythrophthalmus,Pipilo erythrophthalmus,,0,0.000015
Molothrus ater,Molothrus ater,,0,0.000016
Quiscalus quiscula,Quiscalus quiscula,,0,0.000015
Sorex longirostris,Sorex longirostris,,0,0.000014
Microtus pinetorum,Microtus pinetorum,,0,0.000015
Melospiza georgiana,Melospiza georgiana,,0,0.000014
Blarina carolinensis,Blarina carolinensis,,0,0.000014
Spiza americana,Spiza americana,,0,0.000015
Bombycilla cedrorum,Bombycilla cedrorum,,0,0.000046
Contopus sordidulus,Contopus sordidulus,,0,0.000014
Camponotus herculeanus,Camponotus herculeanus,,0,0.000015
Empidonax flaviventris,Empidonax flaviventris,,0,0.000014
Juniperus virginiana,Juniperus virginiana,,0,0.000079
Toxicodendron pubescens,Toxicodendron pubescens,,0,0.000034
Vitis vulpina,Vitis vulpina,,0,0.000044
Formica fusca,Formica fusca,,0,0.000014
Vespa maculata,Vespa maculata,,0,0.000014
Acholla multispinosa,Acholla multispinosa,,0,0.000014
Sinea diadema,Sinea diadema,,0,0.000016
Paria aterrima,Paria aterrima,,0,0.000014
Cerotoma trifurcata,Cerotoma trifurcata,,0,0.000015
Crepidodera aurea,Crepidodera aurea,,0,0.000015
Anomala binotata,Anomala binotata,,0,0.00002
Balaninus nasicus,Balaninus nasicus,,0,0.000014
Madarus undulatus,Madarus undulatus,,0,0.000014
Olla v-nigrum,Olla v-nigrum,,0,0.000019
Chauliognathus pennsylvanicus,Chauliognathus pennsylvanicus,,0,0.000014
Agrilus egenus,Agrilus egenus,,0,0.000014
Canthon viridis,Canthon viridis,,0,0.000014
Baris aerea,Baris aerea,,0,0.000014
Cnemogonus lecontei,Cnemogonus lecontei,,0,0.000014
Coelophora inaequalis,Coelophora inaequalis,,0,0.000016
Hippodamia quindecimmaculata,Hippodamia quindecimmaculata,,0,0.000014
Cryptopleurum vagans,Cryptopleurum vagans,,0,0.000014
Coptotomus interrogatus,Coptotomus interrogatus,,0,0.000014
Aphodius paykulli,Aphodius paykulli,,0,0.000015
Conotrachelus elegans,Conotrachelus elegans,,0,0.000014
Aphodius fimetarius,Aphodius fimetarius,,0,0.000025
Carpophilus hemipterus,Carpophilus hemipterus,,0,0.000018
Saprinus plenus,Saprinus plenus,,0,0.000014
Atholus bimaculatus,Atholus bimaculatus,,0,0.000015
Chilothorax lineolatus,Chilothorax lineolatus,,0,0.000016
Hippodamia ambigua,Hippodamia ambigua,,0,0.000015
Cycloneda sanguinea,Cycloneda sanguinea,,0,0.000035
Baris rubripes,Baris rubripes,,0,0.000014
Hippodamia convergens,Hippodamia convergens,,0,0.000027
Coccinella californica,Coccinella californica,,0,0.000017
Coccinella novemnotata,Coccinella novemnotata,,0,0.000015
Tyrannus verticalis,Tyrannus verticalis,,0,0.000014
Parthenocissus quinquefolia,Parthenocissus quinquefolia,,0,0.000108
Olea europaea,Olea europaea,,0,0.000129
Prosopis affinis,Prosopis affinis,,0,0.000014
Ophion bilineatus,Ophion bilineatus,,0,0.000014
Euschistus servus,Euschistus servus,,0,0.000014
Podisus modestus,Podisus modestus,,0,0.000014
Hydaticus continentalis,Hydaticus continentalis,,0,0.000014
Dinothenarus nigrellus,Dinothenarus nigrellus,,0,0.000014
Silpha ramosa,Silpha ramosa,,0,0.000014
Onthophagus hecate,Onthophagus hecate,,0,0.000015
Staphylinus luteipes,Staphylinus luteipes,,0,0.000014
Canthon imitator,Canthon imitator,,0,0.000014
Megapenthes turbulentus,Megapenthes turbulentus,,0,0.000014
Judolia instabilis,Judolia instabilis,,0,0.000015
Euphoria inda,Euphoria inda,,0,0.000016
Anisodactylus similis,Anisodactylus similis,,0,0.000014
Lichnanthe ursina,Lichnanthe ursina,,0,0.000014
Tyrannus forficatus,Tyrannus forficatus,,0,0.000014
Melanoplus sanguinipes,Melanoplus sanguinipes,,0,0.000015
Tettigidea lateralis,Tettigidea lateralis,,0,0.000014
Chortophaga viridifasciata,Chortophaga viridifasciata,,0,0.000015
Climaciella brunnea,Climaciella brunnea,,0,0.000014
Helicoverpa armigera,Helicoverpa armigera,,0,0.000015
Oebalus pugnax,Oebalus pugnax,,0,0.000014
Anasa tristis,Anasa tristis,,0,0.000014
Stiretrus anchorago,Stiretrus anchorago,,0,0.000014
Paraulacizes irrorata,Paraulacizes irrorata,,0,0.000014
Cryptocephalus cribripennis,Cryptocephalus cribripennis,,0,0.000014
Megacyllene robiniae,Megacyllene robiniae,,0,0.000015
Hister abbreviatus,Hister abbreviatus,,0,0.000015
Sitophilus oryzae,Sitophilus oryzae,,0,0.000015
Anthonomus grandis,Anthonomus grandis,,0,0.00003
Cicindela schauppii,Cicindela schauppii,,0,0.000014
Canthon cyanellus,Canthon cyanellus,,0,0.000014
Canthon lecontei,Canthon lecontei,,0,0.000014
Placosternus difficilis,Placosternus difficilis,,0,0.000014
Euphoria fulgida,Euphoria fulgida,,0,0.000014
Epicauta funebris,Epicauta funebris,,0,0.000014
Epicauta lemniscata,Epicauta lemniscata,,0,0.000014
Ellychnia corrusca,Ellychnia corrusca,,0,0.000026
Chauliognathus marginatus,Chauliognathus marginatus,,0,0.000024
Phacepholis elegans,Phacepholis elegans,,0,0.000014
Sayornis saya,Sayornis saya,,0,0.000014
Cyrtopogon bimacula,Cyrtopogon bimacula,,0,0.000014
Cynomya cadaverina,Cynomya cadaverina,,0,0.000014
Mylacus saccatus,Mylacus saccatus,,0,0.000014
Spilodiscus ulkei,Spilodiscus ulkei,,0,0.000014
Thecesternus humeralis,Thecesternus humeralis,,0,0.000015
Kuschelina miniata,Kuschelina miniata,,0,0.000014
Cylindera lemniscata,Cylindera lemniscata,,0,0.000014
Dyschirus gibbipennis,Dyschirus gibbipennis,,0,0.000014
Epicauta stuarti,Epicauta stuarti,,0,0.000014
Anisodactylus rusticus,Anisodactylus rusticus,,0,0.000014
Amara interstitialis,Amara interstitialis,,0,0.000016
Contopus cooperi,Contopus cooperi,,0,0.000014
Euphoria sepulchralis,Euphoria sepulchralis,,0,0.000015
Asemum striatum,Asemum striatum,,0,0.000014
Ampedus behrensi,Ampedus behrensi,,0,0.000014
Buprestis aurulenta,Buprestis aurulenta,,0,0.000018
Melanotus longulus,Melanotus longulus,,0,0.000014
Acmaeops proteus,Acmaeops proteus,,0,0.000014
Amara californica,Amara californica,,0,0.000014
Contopus virens,Contopus virens,,0,0.000014
Phytolacca octandra,Phytolacca octandra,,0,0.00002
Cornus alternifolia,Cornus alternifolia,,0,0.000059
Camponotus pennsylvanicus,Camponotus pennsylvanicus,,0,0.000015
Corimelaena pulicaria,Corimelaena pulicaria,,0,0.000014
